group,group_title,name,type,default,scope,consistency,aliases,deprecated,deprecated_message,const,description
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.async.prefetch.memory.limit,dataSize,"""32MiB""",CLIENT,,,,,WRITE_CACHE_ASYNC_PREFETCH_MEMORY_LIMIT,The memory limit for asynchronous read-ahead operations in random access write cache streams.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.async.prefetch.thread.number,int,16,CLIENT,,,,,WRITE_CACHE_ASYNC_PREFETCH_THREAD_NUMBER,The number of threads for asynchronous read-ahead operations in random access write cache streams.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.compaction.space.amplification.min.file.size,dataSize,"""64MiB""",ALL,,,,,WRITE_CACHE_COMPACTION_SPACE_AMPLIFICATION_MIN_FILE_SIZE,"The minimum logical file size required to trigger the space amplification check for write cache compaction. If a file's logical size is smaller than this threshold, compaction will not be triggered regardless of its space amplification ratio. This prevents unnecessary I/O overhead from compacting small files where the reclaimed space would be negligible."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.compaction.space.amplification.percent,int,50,ALL,,,,,WRITE_CACHE_COMPACTION_SPACE_AMPLIFICATION_PERCENT,"The space amplification percentage threshold that triggers write cache compaction. This value represents the allowed physical storage overhead relative to the logical file size as a percentage. For example, the default value of 50 means compaction is triggered when the physical file size reaches 150% of its logical size (i.e., the extra space occupied is 50% of the logical size). A value of 100 would mean compaction triggers when physical size is 200% of the logical size."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.in.memory.write.buffer.size,dataSize,"""16MiB""",CLIENT,,,,,WRITE_CACHE_IN_MEMORY_WRITE_BUFFER_SIZE,The maximum size of the in-memory write buffer for accumulating writes before flushing to the page store. Also used to determine compaction trigger thresholds.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.max.write.logs.per.block.for.compaction,int,8,ALL,,,,,WRITE_CACHE_MAX_WRITE_LOGS_PER_BLOCK_FOR_COMPACTION,The maximum number of write logs per block for compaction.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.max.write.operation.number,int,1024,CLIENT,,,,,WRITE_CACHE_MAX_WRITE_OPERATION_NUMBER,The maximum number of write operations in random access stream. write cache flush will be triggered if the write operations number is more than the value we set.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.multi.workspace.ufs.base.path,string,,CLIENT,,,,,WRITE_CACHE_MULTI_WORKSPACE_UFS_BASE_PATH,The base UFS path for storing write cache data when multi-workspace mode is enabled. Each workspace will create its own subdirectory under this path.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.pinned.capacity.policy.inclusion.percent,int,30,CLIENT,WARN,,,,USER_WRITE_CACHE_PINNED_CAPACITY_POLICY_INCLUSION_PERCENT,"Used by the write-cache worker selection policy. Any worker whose remaining pinned-cache capacity is above this percentage is always kept in the candidate pool, in addition to the top fraction. This lets a worker keep receiving writes until it is (100 minus this value) percent full, so a lightly loaded cluster spreads writes across every worker instead of parking the lowest-ranked ones."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.pinned.capacity.policy.min.remaining.percent,int,10,CLIENT,WARN,,,,USER_WRITE_CACHE_PINNED_CAPACITY_POLICY_MIN_REMAINING_PERCENT,"Used by the write-cache worker selection policy. Workers whose remaining pinned-cache capacity is below this percentage are dropped from the candidate pool (lowest-ratio first), but the pool is never reduced below the requested replica count."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.pinned.capacity.policy.top.fraction,double,2.0 / 3.0,CLIENT,WARN,,,,USER_WRITE_CACHE_PINNED_CAPACITY_POLICY_TOP_FRACTION,"Used by the write-cache worker selection policy. The fraction [0, 1] of workers, ranked by remaining pinned-cache capacity, that always stay in the candidate pool (set to 0 to disable the floor and rely solely on the inclusion threshold). The emptiest workers up to this fraction are kept even when most of the cluster is filling up, so writes concentrate on the least-full nodes under pressure."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.random.access.ufs.page.store.enabled,boolean,false,CLIENT,,,,,WRITE_CACHE_RANDOM_ACCESS_UFS_PAGE_STORE_ENABLED,"If enabled, random access write cache streams persist page-store data to a configured mounted UFS path instead of cache workers."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.random.access.ufs.page.store.path,string,,CLIENT,,,,,WRITE_CACHE_RANDOM_ACCESS_UFS_PAGE_STORE_PATH,The mounted Alluxio path used by random access write cache streams to persist page-store files when UFS page-store mode is enabled.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.submit.compaction.task.to.worker.enabled,boolean,true,ALL,,,,,WRITE_CACHE_SUBMIT_COMPACTION_TASK_TO_WORKER_ENABLED,Whether to enable submitting compaction task to worker.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.transient.copy.read.fallback.enabled,boolean,false,CLIENT,,,,,USER_WRITE_CACHE_TRANSIENT_COPY_READ_FALLBACK_ENABLED,"Whether to serve reads from the write cache when the requested path matches a configured transient-copy rule and the local copy is provably equivalent to the UFS view (matching length, mtime not newer than UFS). Disabling forces all such reads to go through the read buffer / UFS path."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.trigger.async.persist.grace.duration.on.file.flushed,duration,"""10min""",CLIENT,,,,,WRITE_CACHE_TRIGGER_ASYNC_PERSIST_GRACE_DURATION_ON_FILE_FLUSHED,The grace duration for triggering async persist when a file is flushed.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.trigger.async.persist.on.file.closed.enabled,boolean,true,CLIENT,,,,,WRITE_CACHE_TRIGGER_ASYNC_PERSIST_ON_FILE_CLOSED_ENABLED,Whether to trigger async persist when a file is closed.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.trigger.async.persist.on.file.flushed.enabled,boolean,false,CLIENT,,,,,WRITE_CACHE_TRIGGER_ASYNC_PERSIST_ON_FILE_FLUSHED_ENABLED,Whether to trigger async persist when a file is flushed.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.trigger.compaction.on.write.log.count,int,1024,ALL,,,,,WRITE_CACHE_TRIGGER_COMPACTION_ON_WRITE_LOG_COUNT,The number of write logs to trigger compaction.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.worker.selection.policy.type,enum,,CLIENT,WARN,,,,USER_WRITE_CACHE_WORKER_SELECTION_POLICY_TYPE,"Optional override of applied only when selecting workers for the write cache path. When unset, the write cache reuses the read-side policy. Set to to spread writes toward workers with the most remaining pinned-cache capacity."
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.workspace.gc.time,duration,"""1h""",CLIENT,,,,,WRITE_CACHE_WORKSPACE_GC_TIME,The time after which an inactive workspace is eligible for garbage collection. Workspaces that have not been accessed within this duration may be cleaned up during periodic GC cycles.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.workspace.orphan.file.check.period,duration,"""30min""",CLIENT,,,,,WRITE_CACHE_WORKSPACE_ORPHAN_FILE_CHECK_PERIOD,The interval between periodic checks for orphan UFS files in the write cache workspace. Orphan files that are no longer referenced by any inode will be cleaned up.
01-client-fs-io,客户端文件系统与读写路径,alluxio.user.write.cache.writer.thread.pool.size,int,1024,CLIENT,,,,,USER_WRITE_BUFFER_WRITER_THREAD_POOL_SIZE,The size of the thread pool used for writing data to multiple replicas in the write buffer in parallel.
02-client-cache,客户端本地缓存 / 元数据缓存,<unresolved:USER_CLIENT_CACHE_LOCAL_STORE_DIRECT_IO_FOR_WRITE_CACHE_ONLY_ENABLED>,boolean,true,ALL,WARN,,,,USER_CLIENT_CACHE_LOCAL_STORE_DIRECT_IO_FOR_WRITE_CACHE_ONLY_ENABLED,"If true, direct I/O is restricted to write-cache pages, which come from page-aligned pooled buffers and benefit most from O_DIRECT; all other pages (e.g. read-cache fills) use the buffered write path. If false, the file id is not checked and any page may take the direct I/O path. Only has an effect when alluxio.user.client.cache.local.store.direct.io.enabled is true."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.atomic.write.enabled,boolean,false,CLIENT,IGNORE,,,,USER_HADOOP_CLIENT_ATOMIC_WRITE_ENABLED,Whether enable atomic write in alluxio hadoop sdk.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.block.worker.pool.acquire.timeout,duration,"""1s""",WORKER,ENFORCE,,,,USER_CLIENT_BLOCK_WORKER_POOL_ACQUIRE_TIMEOUT,The block worker client pool timeout for acquiring a resource.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.block.worker.pool.resource.ttl,duration,"""24h""",WORKER,ENFORCE,,,,USER_CLIENT_BLOCK_WORKER_POOL_RESOURCE_TTL,"The block worker client TTL created by the client pool. If the TTL expires, the resource will be recycled."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.eviction.check.interval,duration,"""1min""",CLIENT,WARN,,,,USER_CLIENT_CACHE_ASYNC_EVICTION_CHECK_INTERVAL,The interval for checking if page cache async eviction is needed.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.eviction.enabled,boolean,false,CLIENT,WARN,,,,USER_CLIENT_CACHE_ASYNC_EVICTION_ENABLED,"If this is enabled, the page cache will be evicted asynchronously when the space reaches the high water level threshold. And then it will keep clearing the page cache until low water level threshold is reached."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.eviction.high.water.mark,double,0.9,CLIENT,WARN,,,,USER_CLIENT_CACHE_ASYNC_EVICTION_HIGH_WATER_MARK,The high water mark threshold used for page cache asynchronous eviction.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.eviction.low.water.mark,double,0.8,CLIENT,WARN,,,,USER_CLIENT_CACHE_ASYNC_EVICTION_LOW_WATER_MARK,The low water mark threshold used for page cache asynchronous eviction.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.restore.enabled,boolean,true,CLIENT,IGNORE,,,,USER_CLIENT_CACHE_ASYNC_RESTORE_ENABLED,"If this is enabled, cache restore state asynchronously."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.write.enabled,boolean,false,CLIENT,IGNORE,,,,USER_CLIENT_CACHE_ASYNC_WRITE_ENABLED,"If this is enabled, cache data asynchronously."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.async.write.threads,int,16,CLIENT,IGNORE,,,,USER_CLIENT_CACHE_ASYNC_WRITE_THREADS,Number of threads to asynchronously cache data.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.dirs,list,"""/tmp/alluxio_cache""",CLIENT,WARN,,,,USER_CLIENT_CACHE_DIRS,A list of the directories where client-side cache is stored.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.enabled,boolean,false,CLIENT,WARN,,,,USER_CLIENT_CACHE_ENABLED,"If this is enabled, data will be cached on Alluxio client."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.eviction.retries,int,10,CLIENT,WARN,,,,USER_CLIENT_CACHE_EVICTION_RETRIES,Max number of eviction retries.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.evictor.class,class,,CLIENT,WARN,,Y,use instead alluxio.user.client.cache.filter.type,USER_CLIENT_CACHE_EVICTOR_CLASS,Deprecated. Use instead.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.evictor.lfu.logbase,double,2.0,CLIENT,WARN,,,,USER_CLIENT_CACHE_EVICTOR_LFU_LOGBASE,The log base for client cache LFU evictor bucket index.
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.evictor.nondeterministic.enabled,boolean,false,CLIENT,WARN,,,,USER_CLIENT_CACHE_EVICTOR_NONDETERMINISTIC_ENABLED,"If this is enabled, the evictor picks uniformly from the worst k elements.Currently only LRU is supported."
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.evictor.type,enum,CacheEvictorType.LRU,CLIENT,WARN,,,,USER_CLIENT_CACHE_EVICTOR_TYPE,The strategy that client uses to evict local cached pages when running out of space. Currently valid options include
02-client-cache,客户端本地缓存 / 元数据缓存,alluxio.user.client.cache.fallback.enabled,boolean,false,CLIENT,WARN,,,,USER_CLIENT_CACHE_FALLBACK_ENABLED,"If this is enabled, local cache will fallback to external storage."
